v0,v1,v2,v3,v4,v5,v6,v7,y
0.19567258966711043,0.06586419928992115,0.801935781048279,0.6502436201899042,0.1787275691868918,0.182552675786957,0.0593750006437852,0.7569483114115849,0.05240542353654998
0.023233554248114796,0.3898229747860089,0.3104234619086411,0.2589606872935448,0.8395830349631215,0.4373524199331116,0.0335089406238811,0.02006511712385184,0.5263865494950263
0.5669260919783186,0.8531908121776198,0.8729615869225749,0.860715054348026,0.6111617248385612,0.13325376930703892,0.8861535095544412,0.85662725419955,0.4669483365029877
0.8361655275521663,0.5239722578591117,0.051719956584949656,0.2790629538125,0.020840004012581348,0.1799545340678591,0.03766708688792775,0.010347855716232313,0.5699851098017487
0.025468759525203444,0.202533152496439,0.5278707418148397,0.07185133874405658,0.08077742583225356,0.9915278045013904,0.2006256491024616,0.5204239024071465,0.9556941330294192
0.0747243000236738,0.09511151008768282,0.52311384456667,0.8138022277913737,0.8739033212264382,0.7720801511606113,0.41999148793363505,0.9616769687248925,0.5867748801027919
0.8773763581509028,0.2356514868806835,0.5299587721204235,0.6712001850429579,0.5305383495994802,0.21158786341080904,0.3077481194468953,0.7914500111649262,0.39925445158935424
0.2574569804411396,0.060730574758397604,0.8072524425280523,0.2025164744704091,0.09284868249358891,0.6523741888675387,0.8139417335450846,0.5466822714594912,0.9170574691666875
0.5211986293665959,0.35485909407686445,0.2637482125658891,0.5115020667766403,0.3512419608126094,0.7511238992086294,0.7430814887345221,0.38100817541508913,0.7569500048280299
0.7501571286518296,0.4546856455395988,0.20566636825869256,0.6803956655056106,0.9122980830599832,0.26086902847240634,0.5971917912064038,0.1685524136630765,0.20820749956310503
0.5365073845468467,0.35212543328000956,0.04178234496102173,0.13434707540756285,0.7646451499871967,0.26511646269511724,0.2651876586208606,0.29744801730250425,0.6584364437830534
0.032652891660878036,0.8454037309029273,0.964196751486992,0.11375564574546138,0.5999408647188466,0.018466792517939368,0.2532718850234389,0.900116971274309,0.5289160432365484
0.27980473046165877,0.9417454350789306,0.9185982025729789,0.2450047232675845,0.2144513196350546,0.08999973385909621,0.2124921750896679,0.6039763413251629,0.612359079191562
0.19396970565651972,0.7821149012867266,0.41549863689366817,0.8159242749065864,0.5628561783856153,0.8510835330567338,0.49008493710815715,0.6898748145138922,0.19199310620187182
0.1468121945734504,0.07221193220980016,0.5912082202293467,0.24238354833374498,0.4045955437189749,0.3543163009951239,0.12438169716193315,0.740534307974638,0.931327763774196
0.3489279965980221,0.7408108041202557,0.9810266892613387,0.9758582267478365,0.20654050387491818,0.353986837210292,0.89777791078028,0.43209550161223564,0.43689591585080223
0.565440793683144,0.7432054726742172,0.42200487816317034,0.0334833355005818,0.7555936028739634,0.5431184673671132,0.27300668572941433,0.7302936058852753,0.599188594513151
0.8400104747070388,0.01798048928193674,0.7016151434611146,0.3660124293850404,0.5342727531283468,0.8636071957315741,0.6249053326354364,0.08627891473300864,0.6987619961392879
0.7798900079754986,0.8921006306689188,0.14907071665917215,0.611760480239781,0.8794686853106738,0.7681998951559041,0.5101556211124504,0.4434653121397073,0.23737945955352036
0.6977293737856611,0.24270143830137458,0.09569413635290791,0.4236185539284393,0.1217959951835077,0.7861386809848652,0.33387076107258984,0.5907057153589592,0.38041971452191425
0.008198407978219358,0.9874091127917434,0.5934338879551705,0.921572108478402,0.09685942844033191,0.33628144067937393,0.9980143473037805,0.6234989998018102,0.6286137808578408
0.8398751563900136,0.35748205543085954,0.7722013586815134,0.7020570486429627,0.6129385044602906,0.019725951338222414,0.4041617264005304,0.6092157157471264,0.4730858460134407
0.6790867663336702,0.18745570236476894,0.22573717952245442,0.773559935065868,0.7655731847604248,0.3505714321177399,0.6269310783588965,0.1554637848083138,0.39128194716325115
0.5091471931596225,0.29029737898062646,0.7350617878372421,0.7258893155533139,0.16866827823309616,0.42444940873241044,0.37045175932551133,0.14118777086488166,0.6436554280720431
0.09920750085060015,0.5273881468615844,0.9219832992530421,0.31370919373671213,0.41977892630488167,0.08201429411224859,0.5949331012044958,0.42795785332585534,0.00648634240693835
0.6586582509435528,0.6682883033394066,0.4889134018354222,0.4426872073568441,0.8384811758366324,0.8709109198799991,0.8037065945740305,0.3002763016338006,0.6195034345865733
0.8293451645069229,0.6027143448543136,0.6849156156662781,0.07705716744006808,0.10138342971789227,0.37401300542190863,0.71667114306492,0.25406176258004276,0.12626949311994418
0.4913905223741839,0.6294099450389566,0.1127490951383856,0.9804319708182968,0.9366226084127445,0.22101835947047843,0.177691013569249,0.1913617783768754,0.6897671258475685
0.7440345239252495,0.3040447383074989,0.96501677348433,0.11419539585682159,0.5230929609278681,0.695215563241637,0.8927024466970139,0.3171299141345386,0.08961053852336842
0.6350689209655869,0.2541348770687758,0.29150597068950035,0.6570849106703572,0.41925161056732263,0.2090728415752019,0.22603453939741347,0.33946050765309643,0.9354756165836122
0.2834222356105244,0.5186505324472732,0.5771182204323753,0.6175290659737599,0.20582827437493922,0.14106054286970393,0.7735553330575895,0.031018393342644,0.11785994206648842
0.7660827750450397,0.2523991395728834,0.5002726061225719,0.7878003426495932,0.7625739151544566,0.6825507555666154,0.6598566111204955,0.5242489391523552,0.7340152128634866
0.06776485169967339,0.6603716968690191,0.08965772304545605,0.7216806013172332,0.20986597055165102,0.43554067460651735,0.13918726038500595,0.008957912583587802,0.3477755854990936
0.745882413351351,0.24826988130827332,0.16587489789630638,0.9924471538148049,0.8942342969599251,0.07568708209885444,0.8231710646548042,0.12604535971871855,0.1292954878314998
0.74752990161064,0.21438720724731242,0.40390779350977435,0.5696375699689714,0.6070330494095025,0.28384567295629504,0.32372512206523185,0.8470773347412802,0.11902838404466665
0.13664267870005975,0.6659884372055006,0.5660908553765265,0.680993602549976,0.6955178624051068,0.01144891132080994,0.3052070872035171,0.5724411031079043,0.6474859055106085
0.3325026447645977,0.13039167473747248,0.8684279850528953,0.8830496180061758,0.16136588364427096,0.8357513103164943,0.8098101343299824,0.5897087939908413,0.7171887505378656
0.08273576741463251,0.3332699816163882,0.9318257751907268,0.7567881411036097,0.48692041833825084,0.5994827441477153,0.7976148490600907,0.2922437796773961,0.5806517074890954
0.4994922595324013,0.5928458326846368,0.893064509093369,0.98678056908756,0.19987499613264548,0.6392138468902478,0.7247639447635353,0.38112857550074386,0.4702545246468369
0.7060565999513596,0.5593057966896292,0.47029897047254576,0.8629256750874916,0.6105285954231566,0.7047365305795417,0.9756229924398823,0.65414362185306,0.039021761779006736
0.25738121887903276,0.39852620159738605,0.05979123267189668,0.6827918965304852,0.19172446354624684,0.48201812458924687,0.6179321908754738,0.9993019455433212,0.8789800590298005
0.20076720589796782,0.4224365823845303,0.16947901556383516,0.35909026593185245,0.41735256882096605,0.2997218159602827,0.6788475065591839,0.4124046483194109,0.9172614726673877
0.7626745271112078,0.3461902137824382,0.6527639842579012,0.09759845221678631,0.6027934661883948,0.3847575566375262,0.09463331782359641,0.906399024195053,0.357141404822244
0.12027356948716539,0.24552207794723524,0.44543473024291047,0.5946798978049251,0.9459179152012962,0.06351309229598923,0.5093318702196408,0.7349782078107807,0.47034414312771766
